,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.facet,Input.question,Input.reference,Input.t5-candidate,Input.ru-candidate,Input.answer1,Input.answer2,Input.answer3,Input.answer4,Answer.taskAnswers,ans1nat,ans1rel,ans2nat,ans2rel,ans3nat,ans3rel,ans4nat,ans4rel,copy-nat,copy-rel,t5-nat,t5-rel,ru-nat,ru-rel,ref-nat,ref-rel
709,3XBXDSS89D0D1PU8W0OH52V5PHHXLX,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3TMSXRD2XCHO82J8JOFD8O49MFHW19,A9HQ3E0F2AGVO,Approved,Sun Jan 29 07:48:23 PST 2023,Sun Jan 29 07:53:05 PST 2023,Sun Feb 05 07:53:05 PST 2023,Sun Jan 29 08:24:18 PST 2023,,,282,100% (18/18),100% (18/18),100% (11/11),barbados,what does the barbados flag look like?,are you interested in facts about barbados,no i only need to know the design of the barbados flag,no i want to know what the barbados flag looks like,yes what the barbados flag looks like,yes what the barbados flag looks like,no i only need to know the design of the barbados flag,what does the barbados flag look like?,no i want to know what the barbados flag looks like,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":true,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":true,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":true,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,2.0,5.0,2.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,2.0,5.0,2.0
710,3GL25Y6858BX77CTWCPW5FAUPM7XMZ,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3WR9XG3T69SQAMFQYYQ3E6CV58H47R,A14W0AXTJ3R19V,Approved,Sun Jan 29 07:32:46 PST 2023,Sun Jan 29 07:35:38 PST 2023,Sun Feb 05 07:35:38 PST 2023,Sun Jan 29 08:24:10 PST 2023,,,172,100% (25/25),100% (25/25),100% (25/25),atypical squamous cells,what do atypical squamous cells mean on a pap smear test?,are you interested in a desciption of aytypical squamous cells,yes and it must be related to pap smear tests,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,yes and it must be related to pap smear tests,what do atypical squamous cells mean on a pap smear test?,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":true,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":true,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
711,3GL25Y6858BX77CTWCPW5FAUPM7XMZ,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3WZ36BJEV9XXTJX6QG3RRGAJ4XOTBX,A18TCR555RWUZV,Approved,Sun Jan 29 07:32:30 PST 2023,Sun Jan 29 07:39:29 PST 2023,Sun Feb 05 07:39:29 PST 2023,Sun Jan 29 08:24:10 PST 2023,,,419,100% (16/16),100% (16/16),100% (16/16),atypical squamous cells,what do atypical squamous cells mean on a pap smear test?,are you interested in a desciption of aytypical squamous cells,yes and it must be related to pap smear tests,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,yes and it must be related to pap smear tests,what do atypical squamous cells mean on a pap smear test?,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":true,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
712,3GL25Y6858BX77CTWCPW5FAUPM7XMZ,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3EO896NRA2C3B2VIE8G8P4TWC2XTJI,A1BSOOHNHX51RI,Approved,Sun Jan 29 07:32:44 PST 2023,Sun Jan 29 07:36:36 PST 2023,Sun Feb 05 07:36:36 PST 2023,Sun Jan 29 08:24:10 PST 2023,,,232,100% (18/18),100% (18/18),100% (18/18),atypical squamous cells,what do atypical squamous cells mean on a pap smear test?,are you interested in a desciption of aytypical squamous cells,yes and it must be related to pap smear tests,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,yes and it must be related to pap smear tests,what do atypical squamous cells mean on a pap smear test?,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":true,""ans3rel4"":false,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0
713,3GL25Y6858BX77CTWCPW5FAUPM7XMZ,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3L6L49WXW6EBNI17A5B6GMYZE2M45C,A3HNEYFOIJWPH1,Approved,Sun Jan 29 07:32:44 PST 2023,Sun Jan 29 07:44:48 PST 2023,Sun Feb 05 07:44:48 PST 2023,Sun Jan 29 08:24:10 PST 2023,,,724,100% (41/41),100% (41/41),100% (29/29),atypical squamous cells,what do atypical squamous cells mean on a pap smear test?,are you interested in a desciption of aytypical squamous cells,yes and it must be related to pap smear tests,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,yes and it must be related to pap smear tests,what do atypical squamous cells mean on a pap smear test?,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":true,""ans3rel4"":false,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0
714,3GL25Y6858BX77CTWCPW5FAUPM7XMZ,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3VP0C6EFSMDNACQRLSL7UMTZWOK6MR,ARVXIBUCA8WDZ,Approved,Sun Jan 29 07:48:45 PST 2023,Sun Jan 29 07:53:29 PST 2023,Sun Feb 05 07:53:29 PST 2023,Sun Jan 29 08:24:10 PST 2023,,,284,100% (7/7),100% (7/7),100% (7/7),atypical squamous cells,what do atypical squamous cells mean on a pap smear test?,are you interested in a desciption of aytypical squamous cells,yes and it must be related to pap smear tests,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,no i want to know what atypical squamous cells mean on a pap smear test,no i want to know what they mean on a pap smear test,yes and it must be related to pap smear tests,what do atypical squamous cells mean on a pap smear test?,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":true,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":true,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0
715,3MWOYZD5X05GVGJ17MH0ZH81I8CNOK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:31 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:31 PST 2023,,,3UNH76FOCYMPTW0XRBGZDDDSVYAYMG,A14W0AXTJ3R19V,Approved,Sun Jan 29 07:32:20 PST 2023,Sun Jan 29 07:33:28 PST 2023,Sun Feb 05 07:33:28 PST 2023,Sun Jan 29 08:24:12 PST 2023,,,68,100% (25/25),100% (25/25),100% (25/25),atypical squamous cells,how often may atypical squamous cells predict cervical cancer?,are you interested in atypical squamous cells in a test result,yesand if they can predict cancer,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,how often may atypical squamous cells predict cervical cancer?,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,yesand if they can predict cancer,"[{""ans1nat"":{""ans1nat1"":true,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
716,3MWOYZD5X05GVGJ17MH0ZH81I8CNOK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:31 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:31 PST 2023,,,3RJSC4XJ16BUOUJ6R4O44J8MXQ650X,A18TCR555RWUZV,Approved,Sun Jan 29 07:33:15 PST 2023,Sun Jan 29 07:44:19 PST 2023,Sun Feb 05 07:44:19 PST 2023,Sun Jan 29 08:24:12 PST 2023,,,664,100% (16/16),100% (16/16),100% (16/16),atypical squamous cells,how often may atypical squamous cells predict cervical cancer?,are you interested in atypical squamous cells in a test result,yesand if they can predict cancer,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,how often may atypical squamous cells predict cervical cancer?,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,yesand if they can predict cancer,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":true,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
717,3MWOYZD5X05GVGJ17MH0ZH81I8CNOK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:31 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:31 PST 2023,,,3TUI152ZZH4JO5NM7FG7GZMNYEZ1Q9,A1BSOOHNHX51RI,Approved,Sun Jan 29 07:32:45 PST 2023,Sun Jan 29 07:37:08 PST 2023,Sun Feb 05 07:37:08 PST 2023,Sun Jan 29 08:24:12 PST 2023,,,263,100% (18/18),100% (18/18),100% (18/18),atypical squamous cells,how often may atypical squamous cells predict cervical cancer?,are you interested in atypical squamous cells in a test result,yesand if they can predict cancer,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,how often may atypical squamous cells predict cervical cancer?,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,yesand if they can predict cancer,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":true,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0
718,3MWOYZD5X05GVGJ17MH0ZH81I8CNOK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:31 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:31 PST 2023,,,3M81GAB8A60K135E9C9WMBZWKQQBQ2,A3HNEYFOIJWPH1,Approved,Sun Jan 29 07:32:20 PST 2023,Sun Jan 29 07:42:06 PST 2023,Sun Feb 05 07:42:06 PST 2023,Sun Jan 29 08:24:13 PST 2023,,,586,100% (41/41),100% (41/41),100% (29/29),atypical squamous cells,how often may atypical squamous cells predict cervical cancer?,are you interested in atypical squamous cells in a test result,yesand if they can predict cancer,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,how often may atypical squamous cells predict cervical cancer?,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,yesand if they can predict cancer,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
719,3MWOYZD5X05GVGJ17MH0ZH81I8CNOK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:31 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:31 PST 2023,,,3A0EX8ZRNE5TA5W00MQQZX2YJZ8YBT,A3TUMZ954ORSUC,Approved,Sun Jan 29 07:48:45 PST 2023,Sun Jan 29 07:58:51 PST 2023,Sun Feb 05 07:58:51 PST 2023,Sun Jan 29 08:24:13 PST 2023,,,606,100% (2/2),100% (2/2),100% (2/2),atypical squamous cells,how often may atypical squamous cells predict cervical cancer?,are you interested in atypical squamous cells in a test result,yesand if they can predict cancer,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,how often may atypical squamous cells predict cervical cancer?,no i want to know how often they predict cervical cancer,no i want to know how often they predict cervical cancer,yesand if they can predict cancer,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":true,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":true,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":true,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":true,""ans2rel4"":false,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":true,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":true,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false},""feedback"":""good""}]",2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0
